GBEHU2E08ESZ7C,False,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unclassified,Unclassified
GBEHU2E08ETHBU,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08ETJE6,False,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unclassified,Unclassified
GBEHU2E08EU66G,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EUYXP,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EV213,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GBEHU2E08EVBGH,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EVC4P,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EVGPM,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GBEHU2E08EVPWL,False,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Unclassified,Unclassified
GBEHU2E08EVWAD,False,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Unclassified
GBEHU2E08EW06R,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GBEHU2E08EWCJK,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GBEHU2E08EWF0L,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GBEHU2E08EWPBH,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GBEHU2E08EWZUG,False,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Unclassified,Unclassified
GBEHU2E08EX0GV,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GBEHU2E08EXJRG,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GBEHU2E08EXJRT,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GBEHU2E08EXM76,False,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unclassified,Unclassified
GBEHU2E08EYIUA,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EYQTZ,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GBEHU2E08EYZ3N,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EZBIZ,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EZII4,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GBEHU2E08EZKP0,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GBEHU2E08EZLNR,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16J05QP,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GCDLV3C16J06FB,False,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_pyruvativorans
GCDLV3C16J084S,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16J099U,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16J0GU3,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16J0SEW,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16J0TU5,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16J12RU,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GCDLV3C16J14YL,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16J15TT,False,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_coprostanoligenes
GCDLV3C16J1R37,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16J1VOO,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16J1WD2,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16J2PVH,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16J3C5Z,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ercella,Ercella_succinigenes
GCDLV3C16J3U8H,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GCDLV3C16J3XRQ,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JR4EP,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ercella,Ercella_succinigenes
GCDLV3C16JR5IP,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JR5Z4,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JRF9D,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JRUAD,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JRW1Y,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16JRZCA,False,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Unclassified,Unclassified
GCDLV3C16JS037,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JS2AB,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JS2XZ,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JS7ZD,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JS83T,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GCDLV3C16JS9GC,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16JSASH,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JSGFN,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GCDLV3C16JSGG2,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16JSPBX,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JSSTY,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JSTNX,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JSVPE,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JSWEP,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JT06U,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JT4C9,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JT5D3,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JT5GZ,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JT75K,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JTCJU,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JTCPQ,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JTFLV,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JTQST,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JU0HZ,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JU1VU,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JUD4B,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ercella,Ercella_succinigenes
GCDLV3C16JUGZ0,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JUM7C,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JV4JU,False,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Unclassified
GCDLV3C16JVH8Z,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JVMPY,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JVO4N,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JVPLQ,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JVPYY,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GCDLV3C16JVSNC,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16JVVKL,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JVVWL,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JVX0N,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JW442,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JWBET,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JWE1I,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JWEYU,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16JWFD2,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JWNBO,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JWR83,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JWYC4,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JX1JF,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JX4G2,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JX55O,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JXDXE,False,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified,Unclassified
GCDLV3C16JXJIH,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GCDLV3C16JXL40,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Mogibacterium,Unclassified
GCDLV3C16JXMY2,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JXMZC,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Mogibacterium,Unclassified
GCDLV3C16JXS1R,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GCDLV3C16JXSEH,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GCDLV3C16JXTS3,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JY8IP,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JYC7T,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JYDXE,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JYEHB,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JYQN8,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GCDLV3C16JYU76,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GCDLV3C16JYVOE,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GCDLV3C16JYXPJ,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GCDLV3C16JZ5EW,False,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unclassified,Unclassified
GCDLV3C16JZ9K1,False,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,Peptococcus_niger
GCDLV3C16JZAFG,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZBKH,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZDRT,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZEW0,False,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Unclassified,Unclassified
GCDLV3C16JZI4E,False,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,Peptococcus_niger
GCDLV3C16JZJ7H,False,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,Peptococcus_niger
GCDLV3C16JZJKY,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZQ84,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZSM8,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZYVF,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GCDLV3C16JZZ4S,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F53HB,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F557V,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F55N3,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GEQJ1S110F56DX,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F59CK,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GEQJ1S110F5JL5,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F5NCN,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F5O0N,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GEQJ1S110F5P5T,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F5WE2,False,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Unclassified
GEQJ1S110F5Y6O,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F5ZCW,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F60XV,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F61B8,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F62EW,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F6384,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F64CP,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F64JD,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F67PM,False,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Pelospora,Pelospora_glutarica
GEQJ1S110F685T,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GEQJ1S110F689H,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Gottschalkia,Unclassified
GEQJ1S110F6ACG,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F6AHV,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F6C2O,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F6CQS,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F6E13,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F6F8E,False,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified
GEQJ1S110F6JKF,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unclassified,Unclassified
GEQJ1S110F6MU7,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F6R9Y,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F6S14,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F6T7J,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,Unclassified
GEQJ1S110F6VIM,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F6VT7,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F6XTI,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F6YQV,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F6ZF2,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GEQJ1S110F70Q8,False,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax,Anaerovorax_odorimutans
GEQJ1S110F72CI,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified
GEQJ1S110F74YT,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
GEQJ1S110F76VU,False,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,Fastidiosipila_sanguinis
